Produkt,Datum,prognose,lo80,hi80,lo95,hi95
Apfelmus oder andere Kernobstkonserve,2025-08-01,137.96355537293516,114.98271746306781,171.5799447589626,105.55177781811112,196.47209837499614
Apfelmus oder andere Kernobstkonserve,2025-09-01,137.9600897626824,113.88536389898326,173.96970500246366,104.13180572248535,201.24945893295586
Apfelmus oder andere Kernobstkonserve,2025-10-01,137.9570222895878,112.832273845673,176.3674203728436,102.7789972725312,206.1366213360196
Apfelmus oder andere Kernobstkonserve,2025-11-01,137.95430720072648,111.82111335051918,178.77232654211144,101.4890843695247,211.13556710605593
Apfelmus oder andere Kernobstkonserve,2025-12-01,137.95190400401802,110.84962000032729,181.18387772102653,100.25803861281483,216.24876997028363
Apfelmus oder andere Kernobstkonserve,2026-01-01,137.94977686266517,109.91561855170369,183.6017171539057,99.08207606494716,221.47917742211771
Apfelmus oder andere Kernobstkonserve,2026-02-01,137.9478940594229,109.01703088369655,186.02565111989873,97.95765560293654,226.83019637688753
Apfelmus oder andere Kernobstkonserve,2026-03-01,137.94622752265005,108.15188160023153,188.4556261894603,96.8814727727814,232.305682982432
Apfelmus oder andere Kernobstkonserve,2026-04-01,137.94475240695385,107.3183003615363,190.8917094197119,95.85045062593886,237.9099365026331
Apfelmus oder andere Kernobstkonserve,2026-05-01,137.94344672215954,106.51452180192948,193.3340711621002,94.86172865154404,243.64769714441158
Apfelmus oder andere Kernobstkonserve,2026-06-01,137.9422910049928,105.73888370440383,195.78297017161998,93.91265062724366,249.5241476991728
Apfelsaft oder ähnlicher Fruchtsaft,2025-07-01,143.0731244781643,130.54349547460427,158.103412533886,124.72190304487891,167.3361255700729
Apfelsaft oder ähnlicher Fruchtsaft,2025-08-01,144.0255315096168,130.90610989082762,159.89042273498336,124.84321276676893,169.7047043062682
Apfelsaft oder ähnlicher Fruchtsaft,2025-09-01,144.99005660831378,131.2860314180618,161.69333586181634,124.98618137051578,172.09842860176065
Apfelsaft oder ähnlicher Fruchtsaft,2025-10-01,145.96692836977377,131.6820059331407,163.5142123349184,125.14883267970862,174.5206768181204
Apfelsaft oder ähnlicher Fruchtsaft,2025-11-01,146.95638112254935,132.09299408881546,165.3549248132021,125.32951607430833,176.9745594616017
Apfelsaft oder ähnlicher Fruchtsaft,2025-12-01,147.95865510805868,132.51812695448086,167.21720371120605,125.5268388711867,179.46298981820905
Apfelsaft oder ähnlicher Fruchtsaft,2026-01-01,148.97399666723612,132.95667277800075,169.10267165583448,125.73961565792433,181.9887378267649
Apfelsaft oder ähnlicher Fruchtsaft,2026-02-01,150.00265843425117,133.40801165442772,171.01287010042773,125.96682967779415,184.5544721062217
Apfelsaft oder ähnlicher Fruchtsaft,2026-03-01,151.04489953765014,133.87161592873707,172.94928027315595,126.20760295231774,187.1627934663948
Apfelsaft oder ähnlicher Fruchtsaft,2026-04-01,152.10098580919825,134.34703483044711,174.9133399659807,126.46117285110907,189.81626220919938
Apfelsaft oder ähnlicher Fruchtsaft,2026-05-01,153.17119000083716,134.83388228109965,176.90645722803222,126.72687349449093,192.51742085333632
Apfelsaft oder ähnlicher Fruchtsaft,2026-06-01,154.25579201007443,135.3318271144745,178.93002172829165,127.00412083021502,195.26881346093407
Backmischung für Kuchen,2025-07-01,129.60763021266598,116.02329892739472,141.8974776178793,108.14369413947449,147.99079263338322
Backmischung für Kuchen,2025-08-01,129.99957734729887,115.22933772101555,143.25504736151598,106.58515784411665,149.79803761952755
Backmischung für Kuchen,2025-09-01,130.3903463989587,114.39896299466733,144.62432517186463,104.95197896912282,151.61941116961015
Backmischung für Kuchen,2025-10-01,130.77994792742976,113.53191893782707,146.0045593434919,103.24152888584328,153.4537957070968
Backmischung für Kuchen,2025-11-01,131.16839233567697,112.6279051353037,147.39502459186332,101.45082724959218,155.30012418695404
Backmischung für Kuchen,2025-12-01,131.5556898730872,111.68656632997939,148.79502698588195,99.57647527726311,157.15738616352684
Backmischung für Kuchen,2026-01-01,131.94185063862477,110.70748438437663,150.20390634933196,97.61458077281951,159.0246301381708
Backmischung für Kuchen,2026-02-01,132.32688458390408,109.69017144226345,151.6210370636055,95.56067002241225,160.90096360133197
Backmischung für Kuchen,2026-03-01,132.71080151618207,108.6340636214617,153.045827862948,93.4095809988946,162.78555166213224
Backmischung für Kuchen,2026-04-01,133.09361110127307,107.53851476623292,154.47772100281,91.15533092020213,164.67761483667
Backmischung für Kuchen,2026-05-01,133.47532286638815,106.40278990414807,155.91619104909861,88.7909489141119,166.5764263635982
Backmischung für Kuchen,2026-06-01,133.85594620290198,105.22605811773596,157.36074345089472,86.30826097439534,168.48130928574759
"Backpulver, Vanillezucker oder Ähnliches",2025-07-01,157.56939617555994,120.18307808422385,225.60209783717306,106.54277688713171,289.82123964488204
"Backpulver, Vanillezucker oder Ähnliches",2025-08-01,157.6380770330131,118.55142533201727,231.48461660706886,104.55070025393894,304.50968486894
"Backpulver, Vanillezucker oder Ähnliches",2025-09-01,157.6873290342963,117.01243838250576,237.38450615897153,102.69374039014144,319.96102404525277
"Backpulver, Vanillezucker oder Ähnliches",2025-10-01,157.73770376074992,115.56189821683662,243.37187963452638,100.95845623624591,336.3906133323683
"Backpulver, Vanillezucker oder Ähnliches",2025-11-01,157.78106161861967,114.18651933095741,249.4363600649573,99.32814220634575,353.8740412389526
"Backpulver, Vanillezucker oder Ähnliches",2025-12-01,157.81086311990242,112.87913798256723,255.55058585806196,97.79336952740357,372.4414913302199
"Backpulver, Vanillezucker oder Ähnliches",2026-01-01,157.83450788109698,111.63746998517459,261.7338983798197,96.3477325852619,392.23680690162763
"Backpulver, Vanillezucker oder Ähnliches",2026-02-01,157.85663432885093,110.45664617881474,268.00988689742275,94.9828217158248,413.4461890749493
"Backpulver, Vanillezucker oder Ähnliches",2026-03-01,157.8746580871077,109.33029509852629,274.37655072746077,93.69030877999882,436.21648020219465
"Backpulver, Vanillezucker oder Ähnliches",2026-04-01,157.88785603474318,108.25414280829567,280.83299695585725,92.46412000951318,460.7139614313638
"Backpulver, Vanillezucker oder Ähnliches",2026-05-01,157.8987475274409,107.22516151669714,287.3925827584823,91.29916884627991,487.17465442867774
"Backpulver, Vanillezucker oder Ähnliches",2026-06-01,157.90835006459682,106.23978766063892,294.06671241723205,90.19023856020475,515.8724742525178
Bananen,2025-07-01,115.74054226763485,102.9197404550169,131.9783298569708,97.1720586487602,142.44725673043874
Bananen,2025-08-01,115.74054226763485,102.20102085236118,133.14861726679814,96.18951238205729,144.5275746775006
Bananen,2025-09-01,115.74054226763485,101.53132964605093,134.27145718073504,95.27927211750047,146.54477122721767
Bananen,2025-10-01,115.74054226763485,100.90309335710769,135.3544312009837,94.42997277737824,148.51032450941435
Bananen,2025-11-01,115.74054226763485,100.31048724895834,136.40337224248773,93.63288985468778,150.4330739260147
Bananen,2025-12-01,115.74054226763485,99.74891866460958,137.42288119623024,92.88115690486545,152.32000269678963
Bananen,2026-01-01,115.74054226763485,99.21469132393405,138.4166626324053,92.16925759229578,154.17674585121358
Bananen,2026-02-01,115.74054226763485,98.70477869178609,139.38775143278997,91.4926830947471,156.00793286335917
Bananen,2026-03-01,115.74054226763485,98.2166660166677,140.3386707525512,90.847693538222,157.8174262573162
Bananen,2026-04-01,115.74054226763485,97.74823721314215,141.27154513831655,90.23114731587867,159.60849232956838
Bananen,2026-05-01,115.74054226763485,97.29769195335693,142.18818343714855,89.6403761033955,161.3839261759195
Bananen,2026-06-01,115.74054226763485,96.86348366165498,143.09014080241963,89.07309147063052,163.1461451231931
Birnen,2025-07-01,109.90829832833113,91.89122356325974,125.36232213239113,80.74232578854433,132.81732662674702
Birnen,2025-08-01,109.53751708230872,90.14737003434595,125.97790897614186,77.95449948799263,133.86613889080277
Birnen,2025-09-01,109.19794947447417,88.48604954564703,126.56482889198836,75.24865859893313,134.85603571951523
Birnen,2025-10-01,109.28476448142939,87.39415385366311,127.47015138749273,73.20259249773156,136.11701062463155
Birnen,2025-11-01,109.91968294728541,87.03891156635342,128.79815343674056,72.04289271750136,137.7484954632592
Birnen,2025-12-01,109.7949324882176,85.76610315954343,129.43762523839803,69.7732868935368,138.71449326583917
Birnen,2026-01-01,110.16077072593906,85.15478303941089,130.45891227018248,68.30752933801844,140.01804618189533
Birnen,2026-02-01,109.90829832833113,83.77097266955583,130.92811899892135,65.86219715924972,140.79075195172868
Birnen,2026-03-01,109.37214753485445,82.02361523601623,131.1363665181049,62.90476615901188,141.30724682323904
Birnen,2026-04-01,109.3283850872699,80.94225757279582,131.73395610009126,60.76651541789819,142.17261400055523
Birnen,2026-05-01,109.19794947447417,79.75890629088835,132.23842107222902,58.453659400698214,142.93984934900882
Birnen,2026-06-01,109.29565632592738,78.90333057063941,132.9114363760477,56.55021332477701,143.85206409598686
"Blumenkohl, Wirsing oder anderer Kohl",2025-07-01,129.8990315157385,100.00431988789865,169.9803581868874,87.32286905254028,196.60098397248808
"Blumenkohl, Wirsing oder anderer Kohl",2025-08-01,129.71335460545657,97.8163377052523,173.49994157793915,84.52112938275769,203.1235525938089
"Blumenkohl, Wirsing oder anderer Kohl",2025-09-01,128.0222111183198,95.120238595527,173.9599078482513,81.5777648964806,205.45441704444008
"Blumenkohl, Wirsing oder anderer Kohl",2025-10-01,126.74813847860273,92.88991825109512,174.76937214100354,79.11541191260399,208.10088685808273
"Blumenkohl, Wirsing oder anderer Kohl",2025-11-01,128.1809658301431,92.55498931810055,179.5773084624065,78.2431156986876,215.73227380175052
"Blumenkohl, Wirsing oder anderer Kohl",2025-12-01,130.55100228628257,92.8945354865983,185.7992345024366,77.95431396738431,225.18234911518218
"Blumenkohl, Wirsing oder anderer Kohl",2026-01-01,130.07214002575117,91.35729554728267,187.73014595015565,76.16618922671485,229.31886547851747
"Blumenkohl, Wirsing oder anderer Kohl",2026-02-01,129.2036535652094,89.63566027709032,188.9754845750262,74.27172273950892,232.5747930383839
"Blumenkohl, Wirsing oder anderer Kohl",2026-03-01,127.70486317097888,87.55986565164989,189.1775003299611,72.12711258105746,234.50081379693174
"Blumenkohl, Wirsing oder anderer Kohl",2026-04-01,129.11686579257338,87.44912980369665,193.83235368567566,71.59729003106642,242.08431365047105
"Blumenkohl, Wirsing oder anderer Kohl",2026-05-01,130.8403128748657,87.56052540485997,198.99928388603206,71.26257172778415,250.37998394947635
"Blumenkohl, Wirsing oder anderer Kohl",2026-06-01,130.17889811049332,86.17394489127348,200.36127508868157,69.75593698548238,253.79942746454597
Bohnenkaffee,2025-07-01,117.23604997893297,104.47703863766705,128.73675736751642,97.04619914537037,134.42718765050208
Bohnenkaffee,2025-08-01,117.21364880488775,103.7800310973685,129.2586853998014,95.91010423465872,135.20128261301602
Bohnenkaffee,2025-09-01,117.21723216775173,103.13225963653623,129.7825949329422,94.83311952942033,135.9650681855126
Bohnenkaffee,2025-10-01,117.21046332462527,102.4912740777971,130.27721326946158,93.7688034252762,136.68966165896813
Bohnenkaffee,2025-11-01,117.20245974567045,101.87049403593127,130.74886601226788,92.73382150740821,137.380288113969
Bohnenkaffee,2025-12-01,117.20388341234504,101.27644145320046,131.21210161638163,91.73234012496181,138.05345288263848
Bohnenkaffee,2026-01-01,117.20063113109948,100.69218701831318,131.65520970727482,90.74557875418613,138.69858971336603
Bohnenkaffee,2026-02-01,117.19783348228611,100.12379214002031,132.0830335615588,89.7805226672675,139.3205317417671
Bohnenkaffee,2026-03-01,117.19833699822148,99.57193951504784,132.5004478693852,88.83659604942156,139.92517136631886
Bohnenkaffee,2026-04-01,117.1968569591355,99.02985315224637,132.90348550911435,87.90605848435332,140.5091846956992
Bohnenkaffee,2026-05-01,117.1959008234776,98.49994854798241,133.29502043204042,86.99145500609148,141.07568964166646
Bohnenkaffee,2026-06-01,117.19605438829849,97.98156366052244,133.6768109828461,86.09137496863941,141.6270320056119
Bonbons,2025-07-01,118.26909662031436,108.05072942287293,130.4940915524161,103.29446777135632,137.9860813685084
Bonbons,2025-08-01,118.53549522094875,107.91796231183952,131.33031037141512,102.99983843363448,139.221255099796
Bonbons,2025-09-01,118.86455312173712,107.82919867241102,132.2630701932608,102.74307552733175,140.58101271196387
Bonbons,2025-10-01,119.17854493787934,107.733730255324,133.17722571173982,102.48468594123524,141.9246522493859
Bonbons,2025-11-01,119.4642361756265,107.64351404663071,134.0213572649103,102.24635313300323,143.1728395540215
Bonbons,2025-12-01,119.78860673458345,107.58259163684964,134.92460104583074,102.034798867847,144.49896441439648
Bonbons,2026-01-01,120.10437225625707,107.5197597417343,135.8165819936857,101.8253282615586,145.81640832971027
Bonbons,2026-02-01,120.40363422158057,107.46096712780233,136.66752904344875,101.62907015446596,147.0788928533366
Bonbons,2026-03-01,120.72702456246961,107.4219709119813,137.5552894891787,101.4519669013286,148.39154933633725
Bonbons,2026-04-01,121.04577745543811,107.38365590811942,138.43676987729398,101.27871790849206,149.70093143758342
Bonbons,2026-05-01,121.3551815778758,107.34899410479814,139.2946266247738,101.11507956617348,150.97987302081327
Bonbons,2026-06-01,121.67988973809724,107.32801769977638,140.17605458678443,100.96542573107938,152.29256304508849
Bratwurst,2025-07-01,134.15375449806373,127.84519035934652,140.17871649927508,124.37618745237076,143.26561600412177
Bratwurst,2025-08-01,134.6519648424754,128.12463109759435,140.87720939845792,124.53086167080416,144.0638112370278
Bratwurst,2025-09-01,135.148338732555,128.41199628192518,141.56451696639203,124.69878224640499,144.8460405560794
Bratwurst,2025-10-01,135.64289632838057,128.7063943330052,142.24156006077507,124.87857406335736,145.6136947528038
Bratwurst,2025-11-01,136.13565742385305,129.00706948898025,142.90912334877916,125.06906965061818,146.36795700059403
Bratwurst,2025-12-01,136.6266414559407,129.31337449867075,143.56788261855615,125.26926746354218,147.1098445645667
Bratwurst,2026-01-01,137.1158675136255,129.6247500208869,144.2184253846341,125.47830041259057,147.84024026481947
Bratwurst,2026-02-01,137.60335434656335,129.94070881631757,144.8612667007456,125.69541171468825,148.55991661749883
Bratwurst,2026-03-01,138.08912037346923,130.2608234327702,145.49686147930427,125.91993608176266,149.26955463912273
Bratwurst,2026-04-01,138.5731836902377,130.58471648181884,146.1256142194659,126.15128486819545,149.96975869240484
Bratwurst,2026-05-01,139.05556207780887,130.9120528682013,146.74788678242896,126.38893420129993,150.66106834944736
Bratwurst,2026-06-01,139.53627300978994,131.24253351164094,147.3640046742935,126.63241539147919,151.34396797562727
Brotaufstrich auf Nougatbasis,2025-07-01,134.45430585610134,128.20418659142211,141.20775847919296,125.08192158501342,145.0058741416458
Brotaufstrich auf Nougatbasis,2025-08-01,134.98727936209474,128.3836572058576,142.1529309544053,125.09498562572892,146.1965061991904
Brotaufstrich auf Nougatbasis,2025-09-01,135.7732095379088,128.80772697694078,143.36296826752832,125.34934251544543,147.66013906898942
Brotaufstrich auf Nougatbasis,2025-10-01,136.4171887762494,129.11037246025512,144.41042706568666,125.4929499394133,148.9504374067376
Brotaufstrich auf Nougatbasis,2025-11-01,137.09363857205582,129.45079212942778,145.48666101604144,125.67755953790825,150.26850466446024
Brotaufstrich auf Nougatbasis,2025-12-01,137.5889635476568,129.6334029035031,146.35737886539857,125.71617956962118,151.36784354623398
Brotaufstrich auf Nougatbasis,2026-01-01,138.23754988680403,129.96186565390425,147.39186381115883,125.8976747880373,152.63815842963612
Brotaufstrich auf Nougatbasis,2026-02-01,138.84318297637424,130.25683615253024,148.37454452207572,126.05075731515409,153.85247256028734
Brotaufstrich auf Nougatbasis,2026-03-01,139.59734914396626,130.69033053690853,149.5193324716675,126.33816010279409,155.2379721468685
Brotaufstrich auf Nougatbasis,2026-04-01,140.40387020400894,131.17422822134193,150.7208180459019,126.67561149373546,156.6838205215305
Brotaufstrich auf Nougatbasis,2026-05-01,141.25192216254547,131.69794517930632,151.9679219232984,127.0526426304243,158.17880780733518
Brotaufstrich auf Nougatbasis,2026-06-01,141.96517693749345,132.103644995717,153.06258089460854,127.32009530794613,159.51181085004765
Brötchen zum Fertigbacken,2025-07-01,155.34224419806014,133.61284007778326,182.58028925996763,123.85384624856096,199.87228171961698
Brötchen zum Fertigbacken,2025-08-01,155.38284998160833,132.26488183070123,184.83594874181,121.99781670349256,203.79348462639973
Brötchen zum Fertigbacken,2025-09-01,155.4199776186871,130.95114186571783,187.09847670104202,120.20280190875629,207.76984510815592
Brötchen zum Fertigbacken,2025-10-01,155.4539239799242,129.6717730947848,189.36583887841152,118.46778845586944,211.79831927910283
Brötchen zum Fertigbacken,2025-11-01,155.48496077064794,128.42663560272908,191.6362969688118,116.79142422144231,215.87626209738698
Brötchen zum Fertigbacken,2025-12-01,155.51333663552404,127.21536035351268,193.90837062706942,115.17211235785544,220.00138177553862
Brötchen zum Fertigbacken,2026-01-01,155.5392790919052,126.03740125542231,196.18080460616915,113.60808589191788,224.17170035342394
Brötchen zum Fertigbacken,2026-02-01,155.56299630504424,124.8920775752828,198.45254032532563,112.09746658266991,228.38551957383447
Brötchen zum Fertigbacken,2026-03-01,155.58467871744787,123.77860839280004,200.72269122850693,110.63831107248534,232.6413912669915
Brötchen zum Fertigbacken,2026-04-01,155.60450054380505,122.69614050921511,202.99052137709558,109.22864681911214,236.93809155233902
Brötchen zum Fertigbacken,2026-05-01,155.6226211421192,121.64377098244478,205.25542680300524,107.86649983229938,241.27459827181673
Brötchen zum Fertigbacken,2026-06-01,155.63918627091718,120.62056525559478,207.5169192230451,106.54991585354355,245.65007116551564
Butter,2025-07-01,136.42397445673674,102.92352727470072,199.17959062081994,90.87408055765374,260.57691193081257
Butter,2025-08-01,136.424082760548,101.84235344155391,203.07964010854616,89.57364468877063,270.69257254679405
Butter,2025-09-01,136.42413419692284,100.82376439110863,206.96535997859388,88.35716763754253,281.1376875637019
Butter,2025-10-01,136.42415862541597,99.86042461856438,210.84533931727367,87.21434752330595,291.9515989280676
Butter,2025-11-01,136.42417022714957,98.94626541678895,214.72692644614366,86.13670752348025,303.17459692677545
Butter,2025-12-01,136.4241757371171,98.07620556555332,218.61651768441314,85.11718538532703,314.84865602482535
Butter,2026-01-01,136.42417835394687,97.24594459237358,222.51976971236587,84.14983185786328,327.0181150742037
Butter,2026-02-01,136.42417959674708,96.45180750505838,226.4417586286641,83.22958552642933,339.7303409136931
Butter,2026-03-01,136.42418018698592,95.69062651119965,230.38710117096102,82.35210209894163,353.0364067459801
Butter,2026-04-01,136.4241804673053,94.95964968356199,234.36004862879685,81.51362311313532,366.99181250779054
Butter,2026-05-01,136.424180600437,94.25646952886227,238.3645607351547,80.71087361834257,381.6572728679484
Butter,2026-06-01,136.42418066366363,93.5789664572402,242.40436466293485,79.94098146190744,397.09959896666373
Buttergemüse oder anderes tiefgefrorenes Gemüse,2025-07-01,154.7657515070321,141.56523363736835,170.5189294677052,135.41050547276802,180.15206567418258
Buttergemüse oder anderes tiefgefrorenes Gemüse,2025-08-01,156.26534750735578,142.366094201864,172.9908774639865,135.92167679921107,183.29308334291352
Buttergemüse oder anderes tiefgefrorenes Gemüse,2025-09-01,157.79279277707252,143.19203648815503,175.50761831641944,136.4594558761861,186.4982832185322
Buttergemüse oder anderes tiefgefrorenes Gemüse,2025-10-01,159.34885624944295,144.04210965426194,178.07242981141528,137.02212502948814,189.77298045489528
Buttergemüse oder anderes tiefgefrorenes Gemüse,2025-11-01,160.93433516351,144.91557428789662,180.68848530416415,137.6082804193375,193.12237381074334
Buttergemüse oder anderes tiefgefrorenes Gemüse,2025-12-01,162.5500563712381,145.81186019225757,183.35890225643584,138.21676736843256,196.5516241986944
Buttergemüse oder anderes tiefgefrorenes Gemüse,2026-01-01,164.19687771748255,146.7305348789143,186.08678052565818,138.84663200748156,200.06591810791411
Buttergemüse oder anderes tiefgefrorenes Gemüse,2026-02-01,165.87568949755496,147.67127966819515,188.8752335443897,139.4970845080229,203.6705207516918
Buttergemüse oder anderes tiefgefrorenes Gemüse,2026-03-01,167.58741599750905,148.6338713039286,191.72741452666327,140.16747070848416,207.37082226930102
Buttergemüse oder anderes tiefgefrorenes Gemüse,2026-04-01,169.33301712266038,149.61816763736306,194.64653919423117,140.85724992806763,211.17237933901666
Buttergemüse oder anderes tiefgefrorenes Gemüse,2026-05-01,171.11349012027762,150.6240963625228,197.63590609311314,141.56597741532295,215.08095392536282
Buttergemüse oder anderes tiefgefrorenes Gemüse,2026-06-01,172.92987140284683,151.6516460735804,200.69891528806187,142.29329031801345,219.1025504646567
Buttermilch oder anderes Milchgetränk,2025-07-01,147.8371983467073,125.58325269277245,179.00209924332265,116.21212125620013,201.09632151744384
Buttermilch oder anderes Milchgetränk,2025-08-01,149.06174209540393,125.75533202825653,182.2138334763397,116.03208661007093,206.08187954223433
Buttermilch oder anderes Milchgetränk,2025-09-01,150.3057014497577,125.95325927435803,185.48383554127102,115.88573711346015,211.20384264363162
Buttermilch oder anderes Milchgetränk,2025-10-01,151.56953349765476,126.17475374277959,188.81772473943184,115.7695719382772,216.47515508599392
Buttermilch oder anderes Milchgetränk,2025-11-01,152.853709655055,126.4179173162735,192.2209197969059,115.68066559991153,221.9088975632259
Buttermilch oder anderes Milchgetränk,2025-12-01,154.15871622865527,126.68115477695322,195.69873114937215,115.61654747948812,227.5184757281645
Buttermilch oder anderes Milchgetränk,2026-01-01,155.48505500518638,126.9631141683632,199.2564342559122,115.57511168303174,233.31778631443038
Buttermilch oder anderes Milchgetränk,2026-02-01,156.83324386880128,127.26264138766712,202.89932985125827,115.55454843787062,239.3213707463007
Buttermilch oder anderes Milchgetränk,2026-03-01,158.20381744815361,127.57874508752678,206.6327951747666,115.5532910845985,245.54456345061396
Buttermilch oder anderes Milchgetränk,2026-04-01,159.59732779480422,127.91056917981957,210.46232901577235,115.56997456253583,252.00364045345017
Buttermilch oder anderes Milchgetränk,2026-05-01,161.0143450947648,128.25737103341174,214.39359263039182,115.60340249983233,258.71597287944735
Buttermilch oder anderes Milchgetränk,2026-06-01,162.4554584150545,128.6185039979192,218.43244806287794,115.65252083737586,265.7001894486569
Champignons oder andere Pilze,2025-07-01,130.43273721958735,124.13312245501989,136.44182397531569,120.66525836971515,139.51812172804543
Champignons oder andere Pilze,2025-08-01,130.84864348218989,124.32684131482118,137.0604883361721,120.73189176071047,140.237510026719
Champignons oder andere Pilze,2025-09-01,131.26323205268682,124.52879569253786,137.6686512515696,120.81194634625157,140.94169221576948
Champignons oder andere Pilze,2025-10-01,131.6765153768867,124.73810614953142,138.26720859809967,120.90407094835118,141.63202579200015
Champignons oder andere Pilze,2025-11-01,132.08850570590118,124.95402688565757,138.85692245893628,121.0071185752631,142.30966415619673
Champignons oder andere Pilze,2025-12-01,132.49921510038254,125.17591882758633,139.43844803633905,121.12010530934407,142.97559771956486
Champignons oder andere Pilze,2026-01-01,132.90865543464332,125.40322933388119,140.01235394744853,121.24217930554254,143.63068489977016
Champignons oder andere Pilze,2026-02-01,133.3168384006623,125.63547662745614,140.57913779274963,121.37259701298791,144.27567589409853
Champignons oder andere Pilze,2026-03-01,133.72377551198028,125.87223767287544,141.13923827973477,121.51070465969134,144.91123118971714
Champignons oder andere Pilze,2026-04-01,134.12947810748938,126.11313860833314,141.69304479192652,121.65592364007179,145.53793617131498
Champignons oder andere Pilze,2026-05-01,134.53395735511987,126.35784710213477,142.24090503343325,121.80773884236493,146.1563127890574
Champignons oder andere Pilze,2026-06-01,134.93722425542705,126.60606617957347,142.78313120314314,121.96568922205442,146.76682898070814
Colagetränk,2025-07-01,141.18519301142396,129.99292212601614,154.36196281383314,124.72643304536622,162.32564360340356
Colagetränk,2025-08-01,142.07698780465321,130.37999728148452,155.94269733534207,124.90155929148611,164.37249857641794
Colagetränk,2025-09-01,142.97954803853222,130.7818802142389,157.53651148815646,125.09487790569817,166.4384565330184
Colagetränk,2025-10-01,143.89306365231107,131.19761332171362,159.14497420691822,125.3048687936091,168.5260269741606
Colagetränk,2025-11-01,144.81773270849362,131.6264005144624,160.76951935756566,125.53025500587313,170.6375212455439
Colagetränk,2025-12-01,145.75375670438132,132.06757280580396,162.4114704772672,125.7699525583786,172.77509298125008
Colagetränk,2026-01-01,146.70134245356837,132.5205653302409,164.07206828506466,126.02303453238306,174.94077995961362
Colagetränk,2026-02-01,147.6607016040104,132.98489850124793,165.75248896960733,126.28870262306378,177.1365329623245
Colagetränk,2026-03-01,148.632051015912,133.46016371666587,167.45385981944094,126.56626521371717,179.36424026708534
Colagetränk,2026-04-01,149.6156128368077,133.94601190310706,169.17727138615666,126.85511992546776,181.62574704014438
Colagetränk,2026-05-01,150.61161469360928,134.44214441301872,170.92378758041443,127.15473970010476,183.92287159115835
Colagetränk,2026-06-01,151.62028985053547,134.9483056525436,172.6944539958149,127.46466153963497,186.25741900870995
"Cornflakes, Müsli oder Ähnliches",2025-07-01,140.75605892517132,127.45492499111981,156.96754873000992,121.34010663877953,167.06589037453804
"Cornflakes, Müsli oder Ähnliches",2025-08-01,141.6176030998468,127.7078532729358,158.71825253644403,121.34975461016981,169.45250222220287
"Cornflakes, Müsli oder Ähnliches",2025-09-01,142.48922177632653,127.97790643540995,160.48156733085585,121.38176667229034,171.86141824902555
"Cornflakes, Müsli oder Ähnliches",2025-10-01,143.3710895288184,128.2636855622412,162.25958929729418,121.43397151365934,174.29613461405873
"Cornflakes, Müsli oder Ähnliches",2025-11-01,144.26338495132353,128.56402483509294,164.05420407705128,121.50455146673349,176.75984755867552
"Cornflakes, Müsli oder Ähnliches",2025-12-01,145.16629077335023,128.87794329335895,165.86713594027265,121.59196904872813,179.25552962410103
"Cornflakes, Müsli oder Ähnliches",2026-01-01,146.07999397963283,129.20460867414351,167.6999849241466,121.69491190644948,181.78598763644013
"Cornflakes, Müsli oder Ähnliches",2026-02-01,147.0046859340506,129.54330984275532,169.55425543021357,121.81225084577143,184.35390779114005
"Cornflakes, Müsli oder Ähnliches",2026-03-01,147.94056250783663,129.89343545399421,171.43137864329543,121.94300734945809,186.96189144673227
"Cornflakes, Müsli oder Ähnliches",2026-04-01,148.8878242123541,130.25445721282526,173.3327304068436,122.0863280974996,189.61248412849795
"Cornflakes, Müsli oder Ähnliches",2026-05-01,149.84667633652197,130.62591658389786,175.25964570840247,122.24146473707721,192.30819951091496
"Cornflakes, Müsli oder Ähnliches",2026-06-01,150.81732908919014,131.00741412407413,177.21343060484472,122.40775764419969,195.05153965440493
Dosensuppe,2025-07-01,159.08783208567942,143.95777691809397,175.67477762845672,136.49744655245448,185.0882943700543
Dosensuppe,2025-08-01,160.26447901897956,144.48276425422532,177.62503991963692,136.72183629952653,187.50285649804675
Dosensuppe,2025-09-01,161.44915820166932,145.02879600415883,179.57179537535606,136.97453190723576,189.9086562813724
Dosensuppe,2025-10-01,162.64191989323507,145.59417362810856,181.51685550940326,137.25291697584257,192.3084402536901
Dosensuppe,2025-11-01,163.84281463907223,146.17747351989138,183.461757558538,137.55479497796364,194.7045358506692
Dosensuppe,2025-12-01,165.0518932719513,146.7774902952835,185.40782119754502,137.8783025990647,197.09893807358483
Dosensuppe,2026-01-01,166.26920691348724,147.39319421941676,187.35619111526114,138.22184468676664,199.49337454410932
Dosensuppe,2026-02-01,167.4948069756174,148.02369870020365,189.3078695245908,138.5840445834792,201.88935517579986
Dosensuppe,2026-03-01,168.72874516208552,148.66823509094633,191.26374136335636,138.963705628768,204.28821067587234
Dosensuppe,2026-04-01,169.97107346993272,149.3261328942308,193.2245940938749,139.35978091548338,206.69112279323213
Dosensuppe,2026-05-01,171.22184419099557,149.9968040203266,195.1911334480464,139.7713492413641,209.09914837104407
Dosensuppe,2026-06-01,172.48110991340906,150.67973013240547,197.16399608564177,140.19759577724423,211.51323868272686
Eier,2025-07-01,146.27556334339505,137.95789734181977,154.1450907674231,133.3449494432637,158.1525459770093
Eier,2025-08-01,146.88261477200007,138.24186211490712,155.04258423696902,133.44144151653742,159.19299905410327
